match_id,event_id,event_name,division,round,match_number,scheduled,field,alliance_color,alliance_score,team_id,team_name,result
122570157,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,7,2025-11-22T11:03:00-05:00,Eaton,red,11,104067,ILLIN1,win
122570164,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,14,2025-11-22T11:41:30-05:00,LEEP,blue,62,149821,ORDGR,win
122570164,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,14,2025-11-22T11:41:30-05:00,LEEP,red,16,147440,ACU1,loss
122570168,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,18,2025-11-22T12:03:30-05:00,LEEP,blue,115,157098,JACKS,win
122570168,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,18,2025-11-22T12:03:30-05:00,LEEP,red,17,147440,ACU1,loss
122570176,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,26,2025-11-22T12:47:30-05:00,LEEP,blue,20,147440,ACU1,loss
122570176,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,26,2025-11-22T12:47:30-05:00,LEEP,red,93,146939,ETAMU,win
122570185,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,35,2025-11-22T14:31:42-05:00,Eaton,blue,55,170294,MTG7,win
122570185,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,35,2025-11-22T14:31:42-05:00,Eaton,red,32,147440,ACU1,loss
122570191,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,41,2025-11-22T15:03:24-05:00,Eaton,blue,16,147440,ACU1,loss
122570191,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,41,2025-11-22T15:03:24-05:00,Eaton,red,40,176372,KGEAR,win
122570194,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,44,2025-11-22T15:19:15-05:00,LEEP,blue,106,163750,JHAWK,win
122570194,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,44,2025-11-22T15:19:15-05:00,LEEP,red,11,147440,ACU1,loss
122570201,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,51,2025-11-22T15:56:14-05:00,Eaton,blue,23,147440,ACU1,win
122570201,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,51,2025-11-22T15:56:14-05:00,Eaton,red,17,143065,WCOE,loss
122570211,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,61,2025-11-22T16:49:04-05:00,Eaton,blue,0,147440,ACU1,tie
122570211,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,61,2025-11-22T16:49:04-05:00,Eaton,red,0,159904,FOUR4,tie
122570215,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,LEEP,blue,14,147440,ACU1,loss
122570215,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,LEEP,red,121,178590,AUBIE2,win
122570155,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,5,2025-11-22T10:52:00-05:00,Eaton,blue,43,146939,ETAMU,loss
122570155,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,5,2025-11-22T10:52:00-05:00,Eaton,red,45,178590,AUBIE2,win
122570160,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,10,2025-11-22T11:19:30-05:00,LEEP,blue,15,104067,ILLIN1,loss
122570160,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,10,2025-11-22T11:19:30-05:00,LEEP,red,103,178590,AUBIE2,win
122570165,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,15,2025-11-22T11:47:00-05:00,Eaton,blue,86,178590,AUBIE2,win
122570165,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,15,2025-11-22T11:47:00-05:00,Eaton,red,20,176372,KGEAR,loss
122570177,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,27,2025-11-22T12:53:00-05:00,Eaton,blue,69,178590,AUBIE2,loss
122570177,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,27,2025-11-22T12:53:00-05:00,Eaton,red,76,190104,ILLIN2,win
122570182,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,32,2025-11-22T14:15:51-05:00,LEEP,blue,0,143065,WCOE,loss
122570182,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,32,2025-11-22T14:15:51-05:00,LEEP,red,161,178590,AUBIE2,win
122570188,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,38,2025-11-22T14:47:33-05:00,LEEP,blue,35,175783,INTRT,loss
122570188,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,38,2025-11-22T14:47:33-05:00,LEEP,red,118,178590,AUBIE2,win
122570199,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,49,2025-11-22T15:45:40-05:00,Eaton,blue,18,170294,MTG7,loss
122570199,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,49,2025-11-22T15:45:40-05:00,Eaton,red,133,178590,AUBIE2,win
122570206,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,56,2025-11-22T16:22:39-05:00,LEEP,blue,70,178590,AUBIE2,loss
122570206,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,56,2025-11-22T16:22:39-05:00,LEEP,red,93,157098,JACKS,win
122570212,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,62,2025-11-22T16:54:21-05:00,LEEP,blue,0,178590,AUBIE2,tie
122570212,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,62,2025-11-22T16:54:21-05:00,LEEP,red,0,179009,SKERS,tie
122570221,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,3,1,,LEEP,blue,35,146939,ETAMU,loss
122570221,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,3,1,,LEEP,red,71,178590,AUBIE2,win
122570224,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,4,1,,Eaton,blue,67,178590,AUBIE2,loss
122570224,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,4,1,,Eaton,red,76,157098,JACKS,win
122570162,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,12,2025-11-22T11:30:30-05:00,LEEP,blue,149,146939,ETAMU,win
122570162,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,12,2025-11-22T11:30:30-05:00,LEEP,red,15,170294,MTG7,loss
122570171,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,21,2025-11-22T12:20:00-05:00,Eaton,blue,43,104067,ILLIN1,loss
122570171,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,21,2025-11-22T12:20:00-05:00,Eaton,red,90,146939,ETAMU,win
122570184,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,34,2025-11-22T14:26:25-05:00,LEEP,blue,11,146939,ETAMU,loss
122570184,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,34,2025-11-22T14:26:25-05:00,LEEP,red,73,179009,SKERS,win
122570187,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,37,2025-11-22T14:42:16-05:00,Eaton,blue,3,159904,FOUR4,loss
122570187,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,37,2025-11-22T14:42:16-05:00,Eaton,red,75,146939,ETAMU,win
122570196,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,46,2025-11-22T15:29:49-05:00,LEEP,blue,84,146939,ETAMU,win
122570196,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,46,2025-11-22T15:29:49-05:00,LEEP,red,82,190104,ILLIN2,loss
122570205,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,55,2025-11-22T16:17:22-05:00,Eaton,blue,49,175783,INTRT,loss
122570205,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,55,2025-11-22T16:17:22-05:00,Eaton,red,87,146939,ETAMU,win
122570208,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,58,2025-11-22T16:33:13-05:00,LEEP,blue,0,149821,ORDGR,tie
122570208,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,58,2025-11-22T16:33:13-05:00,LEEP,red,0,146939,ETAMU,tie
122570216,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,Eaton,blue,36,176372,KGEAR,loss
122570216,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,Eaton,red,146,146939,ETAMU,win
125975524,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,2,2025-12-13T11:04:00-05:00,Polymaker,blue,22,104067,ILLIN1,loss
125975524,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,2,2025-12-13T11:04:00-05:00,Polymaker,red,34,159904,FOUR4,win
122570153,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,3,2025-11-22T10:41:00-05:00,Eaton,blue,61,159904,FOUR4,loss
122570153,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,3,2025-11-22T10:41:00-05:00,Eaton,red,62,149821,ORDGR,win
125975531,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,9,2025-12-13T11:32:00-05:00,Prismier,blue,76,159904,FOUR4,win
125975531,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,9,2025-12-13T11:32:00-05:00,Prismier,red,9,169647,BUCKS,loss
122570163,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,13,2025-11-22T11:36:00-05:00,Eaton,blue,112,179009,SKERS,win
122570163,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,13,2025-11-22T11:36:00-05:00,Eaton,red,15,159904,FOUR4,loss
122570167,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,17,2025-11-22T11:58:00-05:00,Eaton,blue,53,159904,FOUR4,win
122570167,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,17,2025-11-22T11:58:00-05:00,Eaton,red,27,170294,MTG7,loss
125975540,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,18,2025-12-13T12:08:00-05:00,Polymaker,blue,21,159904,FOUR4,loss
125975540,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,18,2025-12-13T12:08:00-05:00,Polymaker,red,91,186940,ZIPS,win
122570172,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,22,2025-11-22T12:25:30-05:00,LEEP,blue,25,159904,FOUR4,loss
122570172,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,22,2025-11-22T12:25:30-05:00,LEEP,red,68,163750,JHAWK,win
125975545,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,23,2025-12-13T12:28:00-05:00,Prismier,blue,34,20548,BLRS,win
125975545,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,23,2025-12-13T12:28:00-05:00,Prismier,red,33,159904,FOUR4,loss
125975550,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,28,2025-12-13T12:48:00-05:00,Polymaker,blue,18,159904,FOUR4,loss
125975550,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,28,2025-12-13T12:48:00-05:00,Polymaker,red,95,147253,KUDOS,win
122570180,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,30,2025-11-22T14:05:17-05:00,LEEP,blue,17,104067,ILLIN1,win
122570180,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,30,2025-11-22T14:05:17-05:00,LEEP,red,8,159904,FOUR4,loss
125975555,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,33,2025-12-13T14:08:00-05:00,Prismier,blue,28,161224,PLATT1,loss
125975555,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,33,2025-12-13T14:08:00-05:00,Prismier,red,62,159904,FOUR4,win
125975560,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,38,2025-12-13T14:28:00-05:00,Polymaker,blue,16,159904,FOUR4,loss
125975560,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,38,2025-12-13T14:28:00-05:00,Polymaker,red,30,161225,PLATT2,win
122570193,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,43,2025-11-22T15:13:58-05:00,Eaton,blue,81,175783,INTRT,win
122570193,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,43,2025-11-22T15:13:58-05:00,Eaton,red,16,159904,FOUR4,loss
125975565,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,43,2025-12-13T14:48:00-05:00,Prismier,blue,21,159904,FOUR4,loss
125975565,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,43,2025-12-13T14:48:00-05:00,Prismier,red,94,179226,LOUIE,win
125975571,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,49,2025-12-13T15:12:00-05:00,Prismier,blue,31,178837,PLATT3,loss
125975571,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,49,2025-12-13T15:12:00-05:00,Prismier,red,42,159904,FOUR4,win
122570200,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,50,2025-11-22T15:50:57-05:00,LEEP,blue,141,190104,ILLIN2,win
122570200,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,50,2025-11-22T15:50:57-05:00,LEEP,red,14,159904,FOUR4,loss
125975579,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,6,1,,Prismier,blue,62,169647,BUCKS,win
125975579,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,6,1,,Prismier,red,25,159904,FOUR4,loss
122570219,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,,blue,6,159904,FOUR4,loss
122570219,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,,red,152,190104,ILLIN2,win
125975530,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,8,2025-12-13T11:28:00-05:00,Polymaker,blue,95,179226,LOUIE,win
125975530,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,8,2025-12-13T11:28:00-05:00,Polymaker,red,39,104067,ILLIN1,loss
125975537,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,15,2025-12-13T11:56:00-05:00,Prismier,blue,61,20548,BLRS,win
125975537,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,15,2025-12-13T11:56:00-05:00,Prismier,red,56,104067,ILLIN1,loss
125975541,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,19,2025-12-13T12:12:00-05:00,Prismier,blue,21,104067,ILLIN1,loss
125975541,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,19,2025-12-13T12:12:00-05:00,Prismier,red,119,147253,KUDOS,win
122570174,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,24,2025-11-22T12:36:30-05:00,LEEP,blue,103,157098,JACKS,win
122570174,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,24,2025-11-22T12:36:30-05:00,LEEP,red,15,104067,ILLIN1,loss
125975551,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,29,2025-12-13T12:52:00-05:00,Prismier,blue,64,161224,PLATT1,win
125975551,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,29,2025-12-13T12:52:00-05:00,Prismier,red,25,104067,ILLIN1,loss
125975554,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,32,2025-12-13T14:04:00-05:00,Polymaker,blue,81,133888,BLRS2,win
125975554,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,32,2025-12-13T14:04:00-05:00,Polymaker,red,16,104067,ILLIN1,loss
125975564,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,42,2025-12-13T14:44:00-05:00,Polymaker,blue,93,104067,ILLIN1,win
125975564,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,42,2025-12-13T14:44:00-05:00,Polymaker,red,18,178837,PLATT3,loss
122570192,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,42,2025-11-22T15:08:41-05:00,LEEP,blue,93,179009,SKERS,win
122570192,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,42,2025-11-22T15:08:41-05:00,LEEP,red,27,104067,ILLIN1,loss
122570195,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,45,2025-11-22T15:24:32-05:00,Eaton,blue,79,104067,ILLIN1,win
122570195,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,45,2025-11-22T15:24:32-05:00,Eaton,red,40,149821,ORDGR,loss
125975570,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,48,2025-12-13T15:08:00-05:00,Polymaker,blue,89,161622,MSOE,win
125975570,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,48,2025-12-13T15:08:00-05:00,Polymaker,red,35,104067,ILLIN1,loss
125975573,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,51,2025-12-13T15:20:00-05:00,Prismier,blue,35,104067,ILLIN1,loss
125975573,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,2,51,2025-12-13T15:20:00-05:00,Prismier,red,60,161225,PLATT2,win
122570202,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,52,2025-11-22T16:01:31-05:00,LEEP,blue,13,176372,KGEAR,loss
122570202,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,52,2025-11-22T16:01:31-05:00,LEEP,red,78,104067,ILLIN1,win
122570213,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,63,2025-11-22T16:59:38-05:00,Eaton,blue,0,143065,WCOE,tie
122570213,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,63,2025-11-22T16:59:38-05:00,Eaton,red,0,104067,ILLIN1,tie
122570220,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,3,1,,Eaton,blue,52,104067,ILLIN1,loss
122570220,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,3,1,,Eaton,red,89,157098,JACKS,win
125975584,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,3,1,,Polymaker,blue,54,104067,ILLIN1,loss
125975584,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,3,1,,Polymaker,red,59,147253,KUDOS,win
122570214,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,Eaton,blue,43,175783,INTRT,loss
122570214,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,6,1,,Eaton,red,76,104067,ILLIN1,win
125975580,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,6,1,,Polymaker,blue,83,104067,ILLIN1,win
125975580,62157,"Illini VURC Cornfield Clash 1; Champaign, IL: Vex University Robotics Competition - Fall Event",Division 1,6,1,,Polymaker,red,65,161622,MSOE,loss
122570152,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,2,2025-11-22T10:35:30-05:00,LEEP,blue,17,175783,INTRT,loss
122570152,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,2,2025-11-22T10:35:30-05:00,LEEP,red,155,190104,ILLIN2,win
122570158,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,8,2025-11-22T11:08:30-05:00,LEEP,blue,20,190104,ILLIN2,loss
122570158,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,8,2025-11-22T11:08:30-05:00,LEEP,red,71,157098,JACKS,win
122570170,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,20,2025-11-22T12:14:30-05:00,LEEP,blue,97,190104,ILLIN2,win
122570170,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,20,2025-11-22T12:14:30-05:00,LEEP,red,3,143065,WCOE,loss
122570183,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,33,2025-11-22T14:21:08-05:00,Eaton,blue,36,176372,KGEAR,loss
122570183,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,33,2025-11-22T14:21:08-05:00,Eaton,red,115,190104,ILLIN2,win
122570190,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,40,2025-11-22T14:58:07-05:00,LEEP,blue,74,190104,ILLIN2,win
122570190,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,40,2025-11-22T14:58:07-05:00,LEEP,red,53,170294,MTG7,loss
122570210,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,60,2025-11-22T16:43:47-05:00,LEEP,blue,0,190104,ILLIN2,tie
122570210,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,60,2025-11-22T16:43:47-05:00,LEEP,red,0,163750,JHAWK,tie
122570223,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,3,1,,,blue,38,190104,ILLIN2,loss
122570223,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,3,1,,,red,59,163750,JHAWK,win
122570161,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,11,2025-11-22T11:25:00-05:00,Eaton,blue,39,176372,KGEAR,loss
122570161,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,11,2025-11-22T11:25:00-05:00,Eaton,red,54,175783,INTRT,win
122570169,60152,"2025 University of Kansas LEEP Back VURC; Lawrence, KS: KS VEX V5 Robotics Competition",Division 1,2,19,2025-11-22T12:09:00-05:00,Eaton,blue,48,149821,ORDGR,loss
